job_title,experience_level,salary_in_usd,salary_currency,work_setting,employee_residence
Data Scientist,Executive,258750,USD,In-person,United States
Data Scientist,Mid-level,25912,EUR,Remote,Italy
Data Scientist,Mid-level,30000,USD,Remote,Mexico
Data Scientist,Mid-level,33609,PLN,Remote,Poland
Data Scientist,Mid-level,35000,USD,In-person,India
Data Scientist,Mid-level,36912,GBP,In-person,United Kingdom
Data Scientist,Mid-level,36940,GBP,In-person,United Kingdom
Data Scientist,Mid-level,37825,EUR,Remote,Spain
Data Scientist,Mid-level,38776,EUR,Remote,Spain
Data Scientist,Mid-level,40423,EUR,In-person,Latvia
Data Scientist,Mid-level,42197,EUR,Hybrid,France
Data Scientist,Mid-level,43064,GBP,In-person,United Kingdom
Data Scientist,Mid-level,43096,GBP,In-person,United Kingdom
Data Scientist,Mid-level,45760,USD,Remote,Philippines
Data Scientist,Mid-level,46809,EUR,Remote,Spain
Data Scientist,Mid-level,48000,USD,Remote,Russia
Data Scientist,Mid-level,49216,GBP,Remote,United Kingdom
Data Scientist,Mid-level,50000,USD,Remote,Nigeria
Data Scientist,Mid-level,50745,EUR,Hybrid,Andorra
Data Scientist,Mid-level,51676,GBP,In-person,United Kingdom
Data Scientist,Mid-level,51676,GBP,In-person,United Kingdom
Data Scientist,Mid-level,51962,USD,Remote,United States
Data Scientist,Mid-level,52533,EUR,Remote,France
Data Scientist,Mid-level,53984,EUR,Hybrid,Romania
Data Scientist,Mid-level,54634,EUR,Remote,Netherlands
Data Scientist,Mid-level,55000,USD,In-person,United States
Data Scientist,Mid-level,55000,USD,In-person,United States
Data Scientist,Mid-level,55368,GBP,In-person,United Kingdom
Data Scientist,Mid-level,55368,GBP,In-person,United Kingdom
Data Scientist,Mid-level,55368,GBP,Remote,United Kingdom
Data Scientist,Mid-level,60000,USD,In-person,United States
Data Scientist,Mid-level,60938,EUR,Remote,Germany
Data Scientist,Mid-level,61520,GBP,Remote,United Kingdom
Data Scientist,Mid-level,61566,GBP,In-person,United Kingdom
Data Scientist,Mid-level,62726,EUR,Hybrid,France
Data Scientist,Mid-level,63040,EUR,Remote,France
Data Scientist,Mid-level,64090,EUR,In-person,Germany
Data Scientist,Mid-level,64781,EUR,Hybrid,France
Data Scientist,Mid-level,67597,CAD,Remote,Canada
Data Scientist,Mid-level,70000,USD,In-person,United States
Data Scientist,Mid-level,72409,USD,In-person,United States
Data Scientist,Mid-level,72700,USD,In-person,United States
Data Scientist,Mid-level,73000,USD,In-person,United States
Data Scientist,Mid-level,73000,USD,In-person,United States
Data Scientist,Mid-level,73100,USD,In-person,United States
Data Scientist,Mid-level,73100,USD,In-person,United States
Data Scientist,Mid-level,73100,USD,In-person,United States
Data Scientist,Mid-level,73100,USD,In-person,United States
Data Scientist,Mid-level,73546,EUR,Hybrid,Netherlands
Data Scientist,Mid-level,73546,EUR,Remote,Germany
Data Scientist,Mid-level,73824,GBP,In-person,United Kingdom
Data Scientist,Mid-level,73824,GBP,In-person,United Kingdom
Data Scientist,Mid-level,73824,GBP,In-person,United Kingdom
Data Scientist,Mid-level,75648,EUR,Remote,Germany
Data Scientist,Mid-level,75774,CAD,Remote,Canada
Data Scientist,Mid-level,76300,USD,In-person,United States
Data Scientist,Mid-level,76958,GBP,Remote,United Kingdom
Data Scientist,Mid-level,78000,USD,Remote,United States
Data Scientist,Mid-level,78125,EUR,In-person,Latvia
Data Scientist,Mid-level,79350,USD,In-person,United States
Data Scientist,Mid-level,79833,EUR,In-person,Germany
Data Scientist,Mid-level,79976,GBP,Remote,United Kingdom
Data Scientist,Mid-level,80036,GBP,Hybrid,United Kingdom
Data Scientist,Mid-level,80976,EUR,In-person,Ireland
Data Scientist,Mid-level,82254,CAD,Remote,Canada
Data Scientist,Mid-level,82500,USD,Remote,United States
Data Scientist,Mid-level,82920,USD,Remote,United States
Data Scientist,Mid-level,83171,AUD,In-person,Australia
Data Scientist,Mid-level,84000,USD,Remote,Brazil
Data Scientist,Mid-level,85000,USD,In-person,United States
Data Scientist,Mid-level,85000,USD,Remote,United States
Data Scientist,Mid-level,86128,GBP,In-person,United Kingdom
Data Scientist,Mid-level,86128,GBP,In-person,United Kingdom
Data Scientist,Mid-level,86128,GBP,Remote,United Kingdom
Data Scientist,Mid-level,86193,GBP,In-person,United Kingdom
Data Scientist,Mid-level,88654,EUR,Hybrid,Germany
Data Scientist,Mid-level,89306,EUR,In-person,Netherlands
Data Scientist,Mid-level,90000,USD,In-person,United States
Data Scientist,Mid-level,90000,USD,In-person,United States
Data Scientist,Mid-level,90000,USD,In-person,United States
Data Scientist,Mid-level,90000,USD,Remote,United States
Data Scientist,Mid-level,90000,USD,Remote,United States
Data Scientist,Mid-level,90734,EUR,Hybrid,Germany
Data Scientist,Mid-level,90734,EUR,Hybrid,Germany
Data Scientist,Mid-level,92000,USD,In-person,United States
Data Scientist,Mid-level,92350,GBP,In-person,United Kingdom
Data Scientist,Mid-level,93918,USD,Remote,United States
Data Scientist,Mid-level,94560,EUR,Remote,France
Data Scientist,Mid-level,95490,USD,In-person,United States
Data Scientist,Mid-level,95490,USD,In-person,United States
Data Scientist,Mid-level,96313,CAD,Remote,Canada
Data Scientist,Mid-level,97171,EUR,In-person,Ireland
Data Scientist,Mid-level,97750,USD,Remote,United States
Data Scientist,Mid-level,98432,GBP,In-person,United Kingdom
Data Scientist,Mid-level,100000,USD,In-person,United States
Data Scientist,Mid-level,100000,USD,In-person,United States
Data Scientist,Mid-level,100000,USD,In-person,United States
Data Scientist,Mid-level,100000,USD,Remote,Canada
Data Scientist,Mid-level,100000,USD,Remote,United Kingdom
Data Scientist,Mid-level,100000,USD,Remote,United States
Data Scientist,Mid-level,102200,GBP,Remote,United Kingdom
Data Scientist,Mid-level,102500,USD,In-person,United States
Data Scientist,Mid-level,105000,USD,In-person,United States
Data Scientist,Mid-level,105000,USD,In-person,United States
Data Scientist,Mid-level,105000,USD,In-person,United States
Data Scientist,Mid-level,105000,USD,Remote,United States
Data Scientist,Mid-level,106200,USD,In-person,United States
Data Scientist,Mid-level,108000,USD,Hybrid,United States
Data Scientist,Mid-level,110000,USD,In-person,United States
Data Scientist,Mid-level,110000,USD,In-person,United States
Data Scientist,Mid-level,110000,USD,Remote,United States
Data Scientist,Mid-level,110000,USD,Remote,United States
Data Scientist,Mid-level,110736,GBP,In-person,United Kingdom
Data Scientist,Mid-level,111000,USD,In-person,United States
Data Scientist,Mid-level,115000,USD,Hybrid,United States
Data Scientist,Mid-level,115000,USD,Remote,United States
Data Scientist,Mid-level,115000,USD,Remote,United States
Data Scientist,Mid-level,115000,USD,Remote,United States
Data Scientist,Mid-level,115000,USD,Remote,United States
Data Scientist,Mid-level,115360,USD,Remote,United States
Data Scientist,Mid-level,115360,USD,Remote,United States
Data Scientist,Mid-level,115573,EUR,In-person,Netherlands
Data Scientist,Mid-level,116000,USD,In-person,United States
Data Scientist,Mid-level,116914,GBP,Hybrid,United Kingdom
Data Scientist,Mid-level,116990,USD,Remote,United States
Data Scientist,Mid-level,118000,USD,Remote,United States
Data Scientist,Mid-level,118208,GBP,In-person,United Kingdom
Data Scientist,Mid-level,119059,SGD,Remote,Singapore
Data Scientist,Mid-level,120000,USD,In-person,United States
Data Scientist,Mid-level,120000,USD,Remote,United States
Data Scientist,Mid-level,120000,USD,Remote,United States
Data Scientist,Mid-level,120000,USD,Remote,United States
Data Scientist,Mid-level,120402,CHF,In-person,Switzerland
Data Scientist,Mid-level,122000,USD,In-person,United States
Data Scientist,Mid-level,123040,GBP,In-person,United Kingdom
Data Scientist,Mid-level,123040,GBP,In-person,United Kingdom
Data Scientist,Mid-level,125000,USD,In-person,United States
Data Scientist,Mid-level,125000,USD,In-person,United States
Data Scientist,Mid-level,125000,USD,Remote,Canada
Data Scientist,Mid-level,126900,USD,In-person,United States
Data Scientist,Mid-level,127500,USD,Remote,United States
Data Scientist,Mid-level,128750,USD,In-person,United States
Data Scientist,Mid-level,128750,USD,In-person,United States
Data Scientist,Mid-level,130000,USD,Hybrid,United States
Data Scientist,Mid-level,130000,USD,In-person,United States
Data Scientist,Mid-level,130000,USD,Remote,United States
Data Scientist,Mid-level,130410,USD,In-person,United States
Data Scientist,Mid-level,130500,USD,In-person,United States
Data Scientist,Mid-level,130500,USD,In-person,United States
Data Scientist,Mid-level,130900,USD,In-person,United States
Data Scientist,Mid-level,131000,USD,Remote,United States
Data Scientist,Mid-level,131100,USD,In-person,United States
Data Scientist,Mid-level,131200,USD,Remote,United States
Data Scientist,Mid-level,131752,GBP,Remote,United Kingdom
Data Scientist,Mid-level,135000,USD,In-person,United States
Data Scientist,Mid-level,135000,USD,In-person,United States
Data Scientist,Mid-level,135000,USD,In-person,United States
Data Scientist,Mid-level,135000,USD,Remote,United Kingdom
Data Scientist,Mid-level,135000,USD,Remote,United States
Data Scientist,Mid-level,135000,USD,Remote,United States
Data Scientist,Mid-level,135344,GBP,In-person,United Kingdom
Data Scientist,Mid-level,136000,USD,In-person,United States
Data Scientist,Mid-level,138350,USD,Remote,United States
Data Scientist,Mid-level,138510,USD,In-person,United States
Data Scientist,Mid-level,140000,USD,In-person,United States
Data Scientist,Mid-level,140000,USD,In-person,United States
Data Scientist,Mid-level,140000,USD,Remote,United States
Data Scientist,Mid-level,141300,USD,In-person,United States
Data Scientist,Mid-level,141600,USD,Remote,United States
Data Scientist,Mid-level,142200,USD,In-person,United States
Data Scientist,Mid-level,143000,USD,Remote,United States
Data Scientist,Mid-level,144200,USD,Remote,United States
Data Scientist,Mid-level,144500,USD,Remote,United States
Data Scientist,Mid-level,145000,USD,In-person,United States
Data Scientist,Mid-level,145000,USD,Remote,United States
Data Scientist,Mid-level,145000,USD,Remote,United States
Data Scientist,Mid-level,145000,USD,Remote,United States
Data Scientist,Mid-level,145000,USD,Remote,United States
Data Scientist,Mid-level,147000,USD,Hybrid,United States
Data Scientist,Mid-level,150000,USD,In-person,United States
Data Scientist,Mid-level,150000,USD,In-person,United States
Data Scientist,Mid-level,150000,USD,In-person,United States
Data Scientist,Mid-level,150000,USD,In-person,United States
Data Scientist,Mid-level,150000,USD,Remote,United States
Data Scientist,Mid-level,150000,USD,Remote,United States
Data Scientist,Mid-level,150000,USD,Remote,United States
Data Scientist,Mid-level,150000,USD,Remote,United States
Data Scientist,Mid-level,150000,USD,Remote,United States
Data Scientist,Mid-level,153000,USD,Remote,United States
Data Scientist,Mid-level,154800,USD,In-person,United States
Data Scientist,Mid-level,155000,USD,Remote,United States
Data Scientist,Mid-level,160000,USD,In-person,United States
Data Scientist,Mid-level,160000,USD,In-person,United States
Data Scientist,Mid-level,160000,USD,Remote,United States
Data Scientist,Mid-level,160000,USD,Remote,United States
Data Scientist,Mid-level,160000,USD,Remote,United States
Data Scientist,Mid-level,162000,USD,In-person,United States
Data Scientist,Mid-level,162000,USD,In-person,United States
Data Scientist,Mid-level,162000,USD,In-person,United States
Data Scientist,Mid-level,162000,USD,In-person,United States
Data Scientist,Mid-level,166000,USD,In-person,United States
Data Scientist,Mid-level,166000,USD,In-person,United States
Data Scientist,Mid-level,166000,USD,In-person,United States
Data Scientist,Mid-level,166000,USD,In-person,United States
Data Scientist,Mid-level,166000,USD,Remote,United States
Data Scientist,Mid-level,170000,USD,Remote,United States
Data Scientist,Mid-level,170500,USD,In-person,United States
Data Scientist,Mid-level,170500,USD,In-person,United States
Data Scientist,Mid-level,172200,USD,Remote,United States
Data Scientist,Mid-level,172386,GBP,In-person,United Kingdom
Data Scientist,Mid-level,175000,USD,In-person,United States
Data Scientist,Mid-level,175000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,In-person,United States
Data Scientist,Mid-level,180000,USD,Remote,United States
Data Scientist,Mid-level,185000,USD,In-person,United States
Data Scientist,Mid-level,189750,USD,In-person,United States
Data Scientist,Mid-level,190000,USD,Remote,Canada
Data Scientist,Mid-level,197400,USD,In-person,United States
Data Scientist,Mid-level,200000,USD,Remote,United States
Data Scientist,Mid-level,200000,USD,Remote,United States
Data Scientist,Mid-level,204000,USD,In-person,United States
Data Scientist,Mid-level,204500,USD,In-person,United States
Data Scientist,Mid-level,204500,USD,In-person,United States
Data Scientist,Mid-level,205000,USD,Remote,United States
Data Scientist,Mid-level,210400,USD,In-person,United States
Data Scientist,Mid-level,212000,USD,In-person,United States
Data Scientist,Mid-level,225000,USD,In-person,United States
Data Scientist,Mid-level,230000,USD,In-person,United States
Data Scientist,Mid-level,230000,USD,In-person,United States
Data Scientist,Mid-level,230000,USD,In-person,United States
Data Scientist,Mid-level,230000,USD,In-person,United States
Data Scientist,Mid-level,242000,USD,In-person,United States
Data Scientist,Mid-level,253000,USD,In-person,United States
Data Scientist,Mid-level,260600,USD,In-person,United States
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,37824,EUR,In-person,Spain
Data Scientist,Senior,38000,USD,Remote,United States
Data Scientist,Senior,38000,USD,Remote,United States
Data Scientist,Senior,38000,USD,Remote,United States
Data Scientist,Senior,38868,EUR,In-person,Latvia
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,38868,EUR,In-person,Spain
Data Scientist,Senior,47280,EUR,In-person,Spain
Data Scientist,Senior,47280,EUR,In-person,Spain
Data Scientist,Senior,47280,EUR,In-person,Spain
Data Scientist,Senior,47280,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,48585,EUR,In-person,Spain
Data Scientist,Senior,50000,USD,Remote,United States
Data Scientist,Senior,50000,USD,Remote,United States
Data Scientist,Senior,51000,USD,Remote,United States
Data Scientist,Senior,53192,EUR,Hybrid,France
Data Scientist,Senior,55000,USD,Remote,United States
Data Scientist,Senior,63701,EUR,Hybrid,Cyprus
Data Scientist,Senior,70000,USD,In-person,United States
Data Scientist,Senior,70000,USD,In-person,United States
Data Scientist,Senior,70000,USD,In-person,United States
Data Scientist,Senior,70000,USD,In-person,United States
Data Scientist,Senior,71259,EUR,Remote,Spain
Data Scientist,Senior,75577,EUR,Hybrid,Ireland
Data Scientist,Senior,77737,EUR,In-person,Latvia
Data Scientist,Senior,79976,GBP,Remote,United Kingdom
Data Scientist,Senior,80000,USD,In-person,United States
Data Scientist,Senior,80000,USD,Remote,United States
Data Scientist,Senior,81500,USD,In-person,United States
Data Scientist,Senior,81500,USD,In-person,United States
Data Scientist,Senior,81500,USD,In-person,United States
Data Scientist,Senior,82365,USD,In-person,United States
Data Scientist,Senior,82365,USD,In-person,United States
Data Scientist,Senior,83270,USD,Remote,United States
Data Scientist,Senior,84000,USD,Remote,United States
Data Scientist,Senior,84000,USD,Remote,United States
Data Scientist,Senior,85000,USD,Remote,United States
Data Scientist,Senior,86700,USD,In-person,United States
Data Scientist,Senior,87738,CAD,Remote,Canada
Data Scientist,Senior,88100,USD,In-person,United States
Data Scientist,Senior,88100,USD,In-person,United States
Data Scientist,Senior,88256,EUR,Remote,Spain
Data Scientist,Senior,90000,USD,In-person,United Kingdom
Data Scientist,Senior,90000,USD,Remote,United States
Data Scientist,Senior,90000,USD,Remote,United States
Data Scientist,Senior,90700,USD,In-person,United States
Data Scientist,Senior,90700,USD,In-person,United States
Data Scientist,Senior,90700,USD,In-person,United States
Data Scientist,Senior,91237,EUR,In-person,Austria
Data Scientist,Senior,92000,USD,Remote,United States
Data Scientist,Senior,92000,USD,Remote,United States
Data Scientist,Senior,92280,GBP,Remote,United Kingdom
Data Scientist,Senior,92900,USD,In-person,United States
Data Scientist,Senior,93300,USD,In-person,United States
Data Scientist,Senior,93300,USD,In-person,United States
Data Scientist,Senior,93300,USD,In-person,United States
Data Scientist,Senior,93400,USD,In-person,United States
Data Scientist,Senior,93800,USD,In-person,United States
Data Scientist,Senior,95100,USD,In-person,United States
Data Scientist,Senior,95550,USD,In-person,United States
Data Scientist,Senior,98506,GBP,In-person,United Kingdom
Data Scientist,Senior,99360,USD,Remote,United States
Data Scientist,Senior,100000,USD,In-person,United States
Data Scientist,Senior,100000,USD,In-person,United States
Data Scientist,Senior,100000,USD,In-person,United States
Data Scientist,Senior,100000,USD,Remote,United States
Data Scientist,Senior,100000,USD,Remote,United States
Data Scientist,Senior,101000,USD,Remote,United States
Data Scientist,Senior,101500,USD,In-person,United States
Data Scientist,Senior,103691,CAD,Remote,Canada
Data Scientist,Senior,104000,USD,In-person,United States
Data Scientist,Senior,104000,USD,In-person,United States
Data Scientist,Senior,104000,USD,Remote,Canada
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104000,USD,Remote,United States
Data Scientist,Senior,104650,USD,In-person,United States
Data Scientist,Senior,104890,USD,Remote,United States
Data Scientist,Senior,105000,USD,In-person,Canada
Data Scientist,Senior,105000,USD,In-person,United States
Data Scientist,Senior,105000,USD,In-person,United States
Data Scientist,Senior,105000,USD,In-person,United States
Data Scientist,Senior,105000,USD,In-person,United States
Data Scientist,Senior,105200,USD,In-person,United States
Data Scientist,Senior,105200,USD,In-person,United States
Data Scientist,Senior,106800,USD,In-person,United States
Data Scientist,Senior,106800,USD,In-person,United States
Data Scientist,Senior,106800,USD,In-person,United States
Data Scientist,Senior,106800,USD,In-person,United States
Data Scientist,Senior,107000,USD,Remote,United States
Data Scientist,Senior,107682,USD,In-person,United States
Data Scientist,Senior,108800,USD,In-person,United States
Data Scientist,Senior,109000,USD,In-person,United States
Data Scientist,Senior,110000,USD,In-person,Canada
Data Scientist,Senior,110000,USD,Remote,United Kingdom
Data Scientist,Senior,110000,USD,Remote,United States
Data Scientist,Senior,110000,USD,Remote,United States
Data Scientist,Senior,110000,USD,Remote,United States
Data Scientist,Senior,110250,USD,In-person,United States
Data Scientist,Senior,110500,USD,Remote,United States
Data Scientist,Senior,111600,USD,In-person,United States
Data Scientist,Senior,111600,USD,In-person,United States
Data Scientist,Senior,111600,USD,Remote,United States
Data Scientist,Senior,111967,USD,Remote,United States
Data Scientist,Senior,113000,USD,In-person,Canada
Data Scientist,Senior,114000,USD,In-person,United States
Data Scientist,Senior,114080,USD,In-person,United States
Data Scientist,Senior,115000,USD,In-person,United States
Data Scientist,Senior,115000,USD,Remote,Canada
Data Scientist,Senior,115000,USD,Remote,United States
Data Scientist,Senior,115440,USD,In-person,United States
Data Scientist,Senior,115500,USD,In-person,United States
Data Scientist,Senior,115920,USD,In-person,United States
Data Scientist,Senior,116300,USD,In-person,United States
Data Scientist,Senior,117000,USD,In-person,United States
Data Scientist,Senior,118000,USD,Remote,United States
Data Scientist,Senior,118575,USD,Remote,Canada
Data Scientist,Senior,118720,USD,Remote,United States
Data Scientist,Senior,119000,USD,In-person,United States
Data Scientist,Senior,119000,USD,Remote,United States
Data Scientist,Senior,119213,USD,Remote,Canada
Data Scientist,Senior,119300,USD,In-person,United States
Data Scientist,Senior,119300,USD,In-person,United States
Data Scientist,Senior,120000,USD,Hybrid,United States
Data Scientist,Senior,120000,USD,In-person,Canada
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,In-person,United States
Data Scientist,Senior,120000,USD,Remote,Canada
Data Scientist,Senior,120000,USD,Remote,United States
Data Scientist,Senior,120000,USD,Remote,United States
Data Scientist,Senior,120000,USD,Remote,United States
Data Scientist,Senior,120000,USD,Remote,United States
Data Scientist,Senior,120096,USD,Remote,United States
Data Scientist,Senior,120160,USD,Remote,United States
Data Scientist,Senior,122000,USD,In-person,United States
Data Scientist,Senior,122000,USD,In-person,United States
Data Scientist,Senior,123000,USD,In-person,United States
Data Scientist,Senior,123000,USD,Remote,United States
Data Scientist,Senior,123000,USD,Remote,United States
Data Scientist,Senior,123400,USD,In-person,United States
Data Scientist,Senior,123900,USD,Remote,United States
Data Scientist,Senior,124600,USD,In-person,United States
Data Scientist,Senior,124600,USD,In-person,United States
Data Scientist,Senior,125000,USD,In-person,United States
Data Scientist,Senior,125000,USD,In-person,United States
Data Scientist,Senior,125000,USD,Remote,United States
Data Scientist,Senior,125000,USD,Remote,United States
Data Scientist,Senior,125760,USD,In-person,United States
Data Scientist,Senior,126000,USD,In-person,United States
Data Scientist,Senior,126100,USD,Remote,United States
Data Scientist,Senior,126500,USD,In-person,United States
Data Scientist,Senior,126500,USD,In-person,United States
Data Scientist,Senior,127000,USD,In-person,United States
Data Scientist,Senior,127000,USD,Remote,United States
Data Scientist,Senior,127300,USD,In-person,United States
Data Scientist,Senior,127500,USD,Remote,United States
Data Scientist,Senior,127950,USD,In-person,United States
Data Scientist,Senior,128000,USD,Remote,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,In-person,United States
Data Scientist,Senior,129300,USD,Remote,United States
Data Scientist,Senior,130000,USD,In-person,United States
Data Scientist,Senior,130000,USD,In-person,United States
Data Scientist,Senior,130000,USD,In-person,United States
Data Scientist,Senior,130000,USD,In-person,United States
Data Scientist,Senior,130000,USD,In-person,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130000,USD,Remote,United States
Data Scientist,Senior,130240,USD,In-person,United States
Data Scientist,Senior,131000,USD,Remote,United States
Data Scientist,Senior,131100,USD,In-person,United States
Data Scientist,Senior,131100,USD,In-person,United States
Data Scientist,Senior,131310,USD,In-person,United States
Data Scientist,Senior,132000,USD,Remote,United States
Data Scientist,Senior,132500,USD,In-person,United States
Data Scientist,Senior,133000,USD,Remote,United States
Data Scientist,Senior,133300,USD,In-person,United States
Data Scientist,Senior,134000,USD,In-person,United States
Data Scientist,Senior,134000,USD,In-person,United States
Data Scientist,Senior,134000,USD,In-person,United States
Data Scientist,Senior,134000,USD,Remote,United States
Data Scientist,Senior,134000,USD,Remote,United States
Data Scientist,Senior,134000,USD,Remote,United States
Data Scientist,Senior,134024,USD,In-person,United States
Data Scientist,Senior,134236,USD,In-person,United States
Data Scientist,Senior,135000,USD,In-person,United States
Data Scientist,Senior,135000,USD,In-person,United States
Data Scientist,Senior,135000,USD,In-person,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,135000,USD,Remote,United States
Data Scientist,Senior,136000,USD,In-person,United Kingdom
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,In-person,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136000,USD,Remote,United States
Data Scientist,Senior,136100,USD,In-person,United States
Data Scientist,Senior,136300,USD,In-person,United Kingdom
Data Scientist,Senior,136620,USD,Remote,United States
Data Scientist,Senior,136994,USD,Remote,United States
Data Scientist,Senior,137500,USD,In-person,United States
Data Scientist,Senior,137500,USD,In-person,United States
Data Scientist,Senior,137500,USD,In-person,United States
Data Scientist,Senior,138000,USD,In-person,United States
Data Scientist,Senior,138000,USD,Remote,United States
Data Scientist,Senior,138784,USD,Remote,United States
Data Scientist,Senior,138900,USD,In-person,United States
Data Scientist,Senior,138900,USD,In-person,United States
Data Scientist,Senior,138900,USD,In-person,United States
Data Scientist,Senior,138938,USD,In-person,United States
Data Scientist,Senior,139000,USD,In-person,United States
